up_id,uname,fans,tid_gen,tid_sub,biz_scale_rank,biz_active_rank,biz_trend_rank,biz_score,gmv_30d,avg_daily_gmv,ecpvv,charge_users,cvr,charge_level,biz_level,conclusion
384273570,家电夏洛克,101232,生活,家居房产,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
517184570,画渣三查,1250780,生活,绘画,3,2,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
5452571,胡大瑞Rae,53337,生活,家居房产,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
20154571,骚骚的骚东,170964,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
439064571,狗哥FastDog,638302,汽车,汽车生活,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
5878572,核动力路灯,681171,鬼畜,鬼畜调教,3,4,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
285749572,花楼楼-,91102,科技,数码,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
371767572,Colin咔咔,253088,生活,家居房产,4,5,5,4.75,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1903016091,热爱干饭饭,2411924,知识,校园学习,2,2,4,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
94727573,科学认识论,852569,知识,科学科普,2,3,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1116457573,Olga姐姐全网同名,163324,生活,搞笑,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1140672573,小王Albert,5239125,知识,人文历史,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
20668574,JJ大手哥,217314,科技,数码,2,2,2,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
1914881574,想象研究所,336506,知识,科学科普,3,2,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
107104575,大锤家电测评,220178,动物圈,喵星人,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
282468575,建筑生阿高,215076,知识,设计·创意,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
18144984,咸鱼堡的医药海滩,537209,知识,财经商业,3,2,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
381927576,一袋儿盐,218134,生活,日常,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
473532576,好叫好伐,475422,生活,搞笑,2,2,1,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
10674984,我是一颗梨,458595,美食,美食测评,2,3,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
470156882,小艾大叔,2577556,生活,家居房产,4,2,0,1.5,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
1700135852,WGN家电指数,140124,汽车,汽车生活,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
75547577,下头男小柏,2414505,游戏,手机游戏,4,5,2,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
498505577,半只笨猪,380830,游戏,电子竞技,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
618226577,超级无敌螺旋老德玛,353443,游戏,电子竞技,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
7312984,马可菠萝top,758395,知识,人文历史,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
12379882,蒜蒜蒜了八,458428,生活,家居房产,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1070980577,CoachGreg格教练,825479,运动,健身,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
17648578,ADBABY打你屁屁,500739,音乐,乐评盘点,2,5,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
53007578,反韭小队,49826,游戏,网络游戏,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
629825579,猹泡饭233,562543,游戏,手机游戏,2,3,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
25503580,布锅锅,1874767,游戏,电子竞技,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
310611580,鹤灵Healing,625309,时尚,仿妆cos,3,2,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
357669580,萌萌战队,918085,知识,科学科普,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
86588581,三木説,883624,知识,人文历史,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
434157581,李格Greg,1847727,生活,日常,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
2119811581,峡谷混学家,982193,游戏,电子竞技,3,5,3,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
97228582,保罗车闻Cars01,34052,汽车,汽车生活,3,1,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
207261582,晓观队长,2000485,时尚,日常,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
318902582,好奇万花筒,151801,知识,科学科普,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1234098582,好奇君PLUS,796339,生活,搞笑,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
7212583,设计师深海,1579206,知识,设计·创意,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
317992583,埃及南希,1094182,生活,日常,2,2,2,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
193584,闻香识,740380,游戏,单机游戏,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
67991584,晓春哥XCG,604347,科技,数码,4,5,5,4.75,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
443237317,野生11,579623,汽车,汽车生活,4,3,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
34728585,极速拍档-NANA,1189788,汽车,汽车生活,4,3,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
263817585,聪哥评测,42306,科技,数码,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
174890586,魔鬼厨房Neo,2851973,美食,美食制作,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
636571316,正经的知识,1477522,知识,科学科普,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1982668634,徐大花xudahua,2227847,生活,手工,2,3,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
430402851,像素脉动-PixelPulse,125996,舞蹈,颜值·网红舞,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
406514830,Leo叔叔爱摄影,248818,科技,数码,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
549772707,摆货小天才,1190041,生活,搞笑,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
33878413,睿哥有点小食力,385711,美食,美食侦探,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
26376587,吃瓜郭昱麟,1026103,娱乐,娱乐杂谈,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
627630587,嘎嘎好物君,11048,时尚,美妆护肤,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
6314588,极地手记,692643,科技,数码,2,2,2,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
15232589,白木哒哒哒,1280120,动画,同人·手书,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
212669589,老单喜欢当cs,229591,游戏,电子竞技,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
12590,epcdiy,900091,科技,数码,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
326335590,南柯一梦Jay,217352,科技,数码,3,5,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
82429591,超大只的小软,222501,游戏,电子竞技,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
430641591,爱探宅,315813,生活,家居房产,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
520814591,谈三圈,794323,科技,科工机械,4,3,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
163637592,老师好我叫何同学,12741710,科技,数码,5,5,3,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1628708592,瞎通不设计了,370192,生活,家居房产,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
13430593,1ng_萌心,735557,游戏,单机游戏,2,3,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
236165593,火花狐狸,193269,鬼畜,鬼畜剧场,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
510666593,极速来电,120897,科技,数码,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
171368594,六二二同学w,2240639,生活,日常,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
478720594,少吃点布洛芬,585017,生活,日常,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
605484316,李汎的健身日志,791451,运动,健身,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
38347595,风云熊,487204,鬼畜,鬼畜剧场,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1230170596,暴走星号键,223646,科技,数码,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
590842316,小陈在农村,1298648,动物圈,小宠异宠,3,5,1,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
701734634,-维C动物园-,3515489,动物圈,野生动物,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
177699597,ENZO1204,512291,运动,运动文化,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
391892597,青松聊,199633,时尚,穿搭,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
688535597,迈得丘MadQ,247046,生活,出行,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1709850597,咕叽小蘑菇,148744,影视,小剧场,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
28626598,有山先生,2630436,知识,人文历史,3,2,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
470806599,睡不醒的潇儿,443410,生活,日常,2,3,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
20048600,神牛教丶教主,564178,游戏,电子竞技,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
650533600,空间一号X,348228,知识,科学科普,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
703186600,麻薯波比呀,3354222,知识,社科·法律·心理,4,5,5,4.75,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
14546601,Muc虚空之翼,1050041,游戏,手机游戏,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
274440601,朱炜强,225293,知识,出行,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
383793601,小猪Kevon,296787,知识,野生技能协会,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
495224316,一只萧包子,1476328,知识,人文历史,3,2,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
1027792602,马晕测,114555,科技,数码,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1699496602,李什么闯啊,1064968,生活,搞笑,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
42182603,韩力寅,334688,游戏,手机游戏,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
167456603,口口医生在这里,595372,知识,科学科普,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
50763604,第五人格温柔,121046,游戏,手机游戏,2,5,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
3946987,小砍丶,3073512,游戏,单机游戏,3,3,1,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
10206987,自然卷阿怪,869012,游戏,单机游戏,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
306771987,科技超先锋,52261,运动,运动综合,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
692988,小软iris,340185,生活,出行,2,2,4,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
3032988,密子君,3616632,美食,美食侦探,2,1,0,0.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
574646988,爱打灭霸的响指君,347841,动物圈,喵星人,3,3,1,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
18706318,龙女之声,1927239,知识,科学科普,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
58409989,牛奶是只猫-,1046807,动物圈,喵星人,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
358223989,安坤哒,458854,游戏,单机游戏,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
1405515989,The梁某人,1340456,动画,动漫杂谈,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1834713989,超级天下无敌炒鸡蛋,818309,生活,日常,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
504453319,评测臻选,745348,科技,数码,3,4,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
327757321,摸鱼事务所,2133381,生活,搞笑,4,5,5,4.75,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
472461321,贪吃的纯子,184187,美食,美食制作,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
692586321,闫紫境GwAwa,282459,科技,数码,2,1,3,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
52502322,小管同學,178449,生活,搞笑,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
59001322,你好李涵,279058,生活,日常,2,3,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
2000794322,真的蓝日西,579314,生活,日常,2,5,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
24323,国家建筑师Cthuwork,1122118,游戏,单机游戏,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
4848323,数字游牧人,384517,科技,计算机技术,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
15840324,大脸猫多多酱,268157,美食,美食测评,2,3,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
18223324,ArKun阿鲲,442094,游戏,单机游戏,2,2,2,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
44648324,摄影师大元,1146853,生活,日常,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
57214324,小芃路子野,1684180,生活,搞笑,3,2,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
1159873315,大豪夫妇,906494,生活,出行,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
298054634,马哥巨离谱,1459349,运动,健身,4,4,4,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
429741851,大老师Sam,2871820,游戏,手机游戏,4,5,2,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
491168990,藏藏财经,184467,知识,财经商业,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
550515990,_风过大泽,1278234,影视,影视杂谈,2,5,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
587182990,秋田早上好,472114,知识,人文历史,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
3433092,狂阿弥_,2108936,影视,影视杂谈,4,3,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
